year,rank,title,artist,qkey,a0,t0,total,ttr,entropy,hhi,max_p,bow_tid,match_score,artist_mxm,title_mxm
2000,54,Wonderful,Everclear,wonderful everclear,e,wonderful,466,0.259656652360515,4.163811854030977,0.02597211221426072,0.08798283261802575,TRDVTYK128F4267D47,100.0,Everclear,Wonderful
2000,56,I Wanna Love You Forever,Jessica Simpson,i wanna love you forever jessica simpson,j,i,616,0.19967532467532467,4.330002420472793,0.022837957497048426,0.10064935064935066,TRSULYL128F4266733,100.0,Jessica Simpson,I Wanna Love You Forever
2000,57,Give Me Just One Night (Una Noche),98 Degrees,give me just one night una noche 98 degrees,9,give,344,0.25290697674418605,3.8719845919768425,0.029695105462412143,0.06395348837209303,TRRAEQF128E078EA70,100.0,98 Degrees,Give Me Just One Night (Una Noche)
2000,59,Otherside,Red Hot Chili Peppers,otherside red hot chili peppers,r,otherside,344,0.37790697674418605,4.390783589934128,0.020365738236884846,0.06976744186046512,TRCEDLL128F1470AD2,82.35294117647058,Red Hot Chili Peppers,Wet Sand
2000,63,Separated,Avant,separated avant,a,separated,390,0.2794871794871795,4.168023023692071,0.023931623931623885,0.0641025641025641,TRODZPY128F92F6FEE,100.0,Avant,Separated
2000,68,Shake Ya Ass,Mystikal,shake ya ass mystikal,m,shake,746,0.2640750670241287,4.6676741819276515,0.01551797252909176,0.05361930294906166,TRICFLJ128F9305F3F,100.0,Mystikal,Shake Ya Ass
2000,70,Meet Virginia,Train,meet virginia train,t,meet,272,0.3602941176470588,4.137669462901956,0.024005190311418668,0.07352941176470588,TRKKSRH128F426473F,100.0,Train,Meet Virginia
2000,71,Party Up (Up in Here),DMX,party up up in here dmx,d,party,842,0.2826603325415677,4.703208914209126,0.016855580819336375,0.048693586698337295,TRMLNZN128F93167DC,100.0,DMX,Party Up
2000,80,The Best Day,George Strait,the best day george strait,g,the,159,0.41509433962264153,3.8356371109280505,0.0324749812111863,0.11320754716981132,TRJSZBX128E078F72C,79.06976744186046,George Strait,The Cowboy Rides Away
2000,82,How Do You Like Me Now?!,Toby Keith,how do you like me now toby keith,t,how,299,0.3779264214046823,4.227088868031375,0.024127246898804317,0.07357859531772576,TRULQPU128F148CF17,100.0,Toby Keith,How Do You Like Me Now?!
2000,86,Don't Think I'm Not,Kandi,don't think i'm not kandi,k,don't,582,0.16323024054982818,3.6609417016832433,0.04286675877705746,0.11512027491408934,TRJNGCL128F4277494,100.0,Kandi,Don't Think I'm Not
2000,87,I Hope You Dance,Lee Ann Womack with Sons of the Desert,i hope you dance lee ann womack sons of the desert,l,i,321,0.35514018691588783,4.291552390715605,0.023728418784755574,0.08722741433021806,TREFEUS128E078F7D5,100.0,Lee Ann Womack,I Hope You Dance
2000,88,Better Off Alone,Alice Deejay,better off alone alice deejay,a,better,187,0.058823529411764705,2.3418213794581506,0.10006005318996825,0.11229946524064172,TRRYBAB128F92F9C05,100.0,Alice DeeJay,Better Off Alone
2000,91,I Like It,Sammie,i like it sammie,s,i,481,0.21205821205821207,3.8144225075272193,0.03968257398610825,0.11434511434511435,TRFYBJS128F145F5FA,100.0,Sammie,I Like It (Remix)
2000,92,24/7,Kevon Edmonds,24 7 kevon edmonds,k,24,258,0.49224806201550386,4.502884783841604,0.0164954029204976,0.06201550387596899,TRHKTSA128F428A4DD,100.0,Kevon Edmonds,24/7
2000,95,Cowboy Take Me Away,Dixie Chicks,cowboy take me away dixie chicks,d,cowboy,244,0.3073770491803279,3.924158714031692,0.02778151034668097,0.06967213114754098,TRSZUXR128F92F5F44,100.0,Dixie Chicks,Cowboy Take Me Away
2000,97,Independent Women Part I,Destiny's Child,independent women part i destiny's child,d,independent,599,0.20868113522537562,4.250794268843983,0.02194809936427155,0.07345575959933222,TRIESUH128F9309753,97.5,Destiny's Child,Independent Women Part 1
2000,99,Waiting for Tonight,Jennifer Lopez,waiting for tonight jennifer lopez,j,waiting,337,0.27299703264094954,3.940991017244711,0.030369202863457487,0.0712166172106825,TRICLKC128F4267633,100.0,Jennifer Lopez,Waiting for Tonight
2000,100,Shackles (Praise You),Mary Mary,shackles praise you mary mary,m,shackles,171,0.543859649122807,4.207511952883698,0.02458876235422858,0.10526315789473684,TRLULKT12903C95BC2,88.37209302325581,Mandisa,Shackles (Praise You)
2001,8,Thank You,Dido,thank you dido,d,thank,226,0.415929203539823,4.1629061058981796,0.022593781815334026,0.06637168141592921,TRFPLHY128F9302C67,100.0,Dido,Thank You
2001,9,Again,Lenny Kravitz,again lenny kravitz,l,again,545,0.22568807339449543,3.8259758486585125,0.04314451645484381,0.11559633027522936,TRGGQUZ128F146A8E0,100.0,Lenny Kravitz,Again (Stankonia remix)
2001,10,Independent Women Part I,Destiny's Child,independent women part i destiny's child,d,independent,599,0.20868113522537562,4.250794268843983,0.02194809936427155,0.07345575959933222,TRIESUH128F9309753,97.5,Destiny's Child,Independent Women Part 1
2001,11,Hit 'Em Up Style (Oops!),Blu Cantrell,hit 'em up style oops blu cantrell,b,hit,577,0.24956672443674177,4.473008497762441,0.018096951602293607,0.07105719237435008,TRXFMUG128F4294EEE,100.0,Blu Cantrell,Hit 'Em Up Style (Oops!)
2001,15,U Remind Me,Usher,u remind me usher,u,u,384,0.2421875,4.168065179651222,0.023532443576388916,0.07552083333333333,TRVUHZI128F42A0DEF,100.0,Usher,U Remind Me
2001,20,Peaches & Cream,112,peaches and cream 112,1,peaches,645,0.18604651162790697,4.018329800758261,0.029539090198906354,0.08372093023255814,TRTONIR128F4240E16,100.0,112,Peaches & Cream
2001,21,Drive,Incubus,drive incubus,i,drive,203,0.3842364532019704,3.9372292541518843,0.029483850615156862,0.08866995073891626,TRCUEPI128F4278E10,100.0,Incubus,Drive
2001,23,Survivor,Destiny's Child,survivor destiny's child,d,survivor,724,0.1505524861878453,3.5465331021413924,0.05914044137846842,0.1505524861878453,TRMKTFU128F42AF61F,100.0,Destiny's Child,Survivor
2001,28,He Loves U Not,Dream,he loves u not dream,d,he,489,0.2310838445807771,4.092297711012176,0.029252972344545283,0.09611451942740286,TRQGGKE128F1453A0B,95.23809523809524,Dream,He Loves You Not
2001,30,Put It on Me,Ja Rule featuring Lil' Mo and Vita,put it on me ja rule lil' mo and vita,j,put,954,0.20440251572327045,4.38511558954768,0.025328639426182974,0.08909853249475891,TRZVOOJ128F4266600,100.0,Ja Rule,Put It on Me
2001,32,I Hope You Dance,Lee Ann Womack,i hope you dance lee ann womack,l,i,321,0.35514018691588783,4.291552390715605,0.023728418784755574,0.08722741433021806,TREFEUS128E078F7D5,100.0,Lee Ann Womack,I Hope You Dance
2001,38,Someone to Call My Lover,Janet Jackson,someone to call my lover janet jackson,j,someone,518,0.20463320463320464,4.1775769428440155,0.02180945424188672,0.06756756756756757,TRSTHEZ128F147FD4B,100.0,Janet Jackson,Someone to Call My Lover (So So Def remix)
2001,39,With Arms Wide Open,Creed,arms wide open creed,c,arms,243,0.3333333333333333,3.8631564967140912,0.0329387457873969,0.07818930041152264,TRMNHRU128F92F25CF,100.0,Creed,Arms Wide Open
2001,42,Bootylicious,Destiny's Child,bootylicious destiny's child,d,bootylicious,586,0.20648464163822525,3.7048357622795054,0.04322123728872806,0.09215017064846416,TRDXCSH128F92ED4A1,100.0,Destiny's Child,Bootylicious
2001,47,Jaded,Aerosmith,jaded aerosmith,a,jaded,237,0.34177215189873417,3.9359384742068024,0.02832523277964713,0.07172995780590717,TRGVHKP128F427A4D9,100.0,Aerosmith,Jaded
2001,49,Missing You,Case,missing you case,c,missing,197,0.37055837563451777,3.7479598628950006,0.04053183539900542,0.13705583756345177,TRHBXFM12903CF4367,84.84848484848484,Cueshé,Missing You
2001,50,Differences,Ginuwine,differences ginuwine,g,differences,679,0.17820324005891017,4.095921370636303,0.027860862699846615,0.09131075110456553,TRSBCEX128F426EF9D,100.0,Ginuwine,Differences
2001,54,Crazy for This Girl,Evan and Jaron,crazy for this girl evan and jaron,e,crazy,296,0.26013513513513514,3.959945033793362,0.02668462381300218,0.08108108108108109,TRRYRQG128F4262524,100.0,Evan and Jaron,Crazy for This Girl
2001,55,Nobody Wants to Be Lonely,Ricky Martin and Christina Aguilera,nobody wants to be lonely ricky martin and christina aguilera,r,nobody,465,0.2021505376344086,4.03472631160883,0.0261533125216788,0.07526881720430108,TRWLYWG128F4269B04,100.0,Ricky Martin,Nobody Wants to Be Lonely
2001,56,I Just Wanna Love U (Give It 2 Me),Jay-Z,i just wanna love u give it 2 me jay z,j,i,634,0.27917981072555204,4.434959939596856,0.023903113773646952,0.09621451104100946,TRBZVAU128F932DC28,100.0,Jay-Z,I Just Wanna Love U (Give It 2 Me)
2001,57,One Minute Man,Missy Elliott featuring Ludacris,one minute man missy elliott ludacris,m,one,418,0.24641148325358853,4.066658131314655,0.028044229756644782,0.08851674641148326,TRSLYBM128F4264DC0,80.0,Mary Mary,One Minute
2001,61,Never Had a Dream Come True,S Club 7,never had a dream come true s club 7,s,never,429,0.2400932400932401,4.221179050409896,0.021424573872126377,0.07692307692307693,TRPPPFB128E07920B6,100.0,S Club 7,Never Had A Dream Come True
2001,73,I'm Already There,Lonestar,i'm already there lonestar,l,i'm,305,0.3901639344262295,4.16702521277027,0.030432679387261505,0.09508196721311475,TRXCSMP128F428A359,100.0,Lonestar,I'm Already There
2001,74,My Baby,Lil' Romeo,my baby lil' romeo,l,my,571,0.29422066549912435,4.5807610974360085,0.01590904211433528,0.05604203152364273,TRCFEQF128F1456DAA,97.14285714285714,Lil Romeo,My Baby
2001,81,Contagious,The Isley Brothers featuring R. Kelly and Chanté Moore,contagious the isley brothers r kelly and chant moore,t,contagious,612,0.3382352941176471,4.7626540728478455,0.015490836857618841,0.06045751633986928,TRDXZYL128E0791E8D,100.0,The Isley Brothers,Contagious
2001,82,Who I Am,Jessica Andrews,who i am jessica andrews,j,who,326,0.2361963190184049,3.7623638488013675,0.04125108208814784,0.13803680981595093,TRZYUDY128F148AD53,100.0,Jessica Andrews,Who I Am
2001,87,I Wish,R. Kelly,i wish r kelly,r,i,570,0.34912280701754383,4.61287480582044,0.021366574330563187,0.09298245614035087,TRMPNZR128F9341D48,100.0,R. Kelly,I Wish Remix (To the Homies That We Lost)
2001,88,It's a Great Day to Be Alive,Travis Tritt,it's a great day to be alive travis tritt,t,it's,314,0.3853503184713376,4.345397503363315,0.019899387399083028,0.0732484076433121,TRCJJSY128F14A2B4F,100.0,Travis Tritt,It's a Great Day to Be Alive
2001,90,Here's to the Night,Eve 6,here's to the night eve 6,e,here's,221,0.33031674208144796,3.8885309421944565,0.030036240044225157,0.08144796380090498,TRFZDAB128F428CAA5,100.0,Eve 6,Here's to the Night
2001,91,You Shouldn't Kiss Me Like This,Toby Keith,you shouldn't kiss me like this toby keith,t,you,265,0.37735849056603776,4.270101912477556,0.019494482022071928,0.05660377358490566,TRFROET128F148CF1F,100.0,Toby Keith,You Shouldn't Kiss Me Like This
2001,96,Be Like That,3 Doors Down,be like that 3 doors down,3,be,323,0.3188854489164087,4.100798324115482,0.025889254186276064,0.08668730650154799,TRAXJHG128F427EA02,100.0,3 Doors Down,Be Like That
2001,98,Oochie Wally,QB Finest featuring Nas and Bravehearts,oochie wally qb finest nas and bravehearts,q,oochie,513,0.4152046783625731,4.837009703707643,0.013728820643768947,0.050682261208576995,TRKIJLZ128F42B50AA,100.0,Bravehearts,Oochie Wally
2002,6,A Thousand Miles,Vanessa Carlton,a thousand miles vanessa carlton,v,a,263,0.25475285171102663,3.8007256741321895,0.03453859387876071,0.11026615969581749,TRHQRWY128F148D7CA,100.0,Vanessa Carlton,A Thousand Miles
2002,7,In the End,Linkin Park,in the end linkin park,l,in,385,0.2935064935064935,4.252158030628252,0.02151458930679708,0.05974025974025974,TRJCWTZ128E0797FCA,100.0,Linkin Park,In the End (Hip Hop remix version)
2002,12,Always on Time,Ja Rule featuring Ashanti,always on time ja rule ashanti,j,always,544,0.36764705882352944,4.721875945210851,0.015962910899653966,0.05698529411764706,TRBPOQN128F145FC97,100.0,Ja Rule,Always on Time (feat. Ashanti)
2002,13,Ain't It Funny (Murder Remix),Jennifer Lopez featuring Ja Rule,ain't it funny murder remix jennifer lopez ja rule,j,ain't,781,0.18693982074263765,4.290509331500798,0.023678563055670825,0.06914212548015365,TRASQIB128F426693D,100.0,Jennifer Lopez,Ain't It Funny
2002,15,I Need a Girl (Part One),P. Diddy featuring Usher and Loon,i need a girl part one p diddy usher and loon,p,i,814,0.24324324324324326,4.314037204514934,0.029592692983356296,0.09336609336609336,TRSEAVX128E0799487,100.0,P. Diddy,I Need a Girl
2002,16,U Don't Have to Call,Usher,u don't have to call usher,u,u,580,0.296551724137931,4.515200795201753,0.01822829964328182,0.06206896551724138,TRBBCJH128F930C970,100.0,Usher,U Don't Have to Call
2002,18,I Need a Girl (Part Two),"P. Diddy featuring Ginuwine, Loon and Mario Winans",i need a girl part two p diddy ginuwine loon and mario winans,p,i,814,0.24324324324324326,4.314037204514934,0.029592692983356296,0.09336609336609336,TRSEAVX128E0799487,100.0,P. Diddy,I Need a Girl
2002,20,My Sacrifice,Creed,my sacrifice creed,c,my,196,0.3979591836734694,4.024198295361628,0.024416909620991287,0.07653061224489796,TRGKLSE12903CCC5CD,100.0,Creed,My Sacrifice
2002,21,Without Me,Eminem,out me eminem,e,out,1268,0.19637223974763407,4.909256418026231,0.013797530077918889,0.05362776025236593,TRBZGSM128E078EDB4,100.0,Eminem,Without Me
2002,24,Get the Party Started,Pink,get the party started pink,p,get,446,0.36995515695067266,4.579792703334505,0.017786402300468487,0.06950672645739911,TRGLIQC128F92F76B4,86.79245283018868,P!nk,Get This Party Started
2002,26,Wasting My Time,Default,wasting my time default,d,wasting,293,0.2627986348122867,3.91272071445345,0.02696595184568249,0.07167235494880546,TRBNCNL128F145FC80,100.0,Default,Wasting my Time
2002,27,One Last Breath,Creed,one last breath creed,c,one,301,0.2425249169435216,3.775541525303506,0.035286586240769933,0.10963455149501661,TRIVWBI12903CCC5B9,100.0,Creed,One Last Breath
2002,30,Oh Boy,Cam'ron featuring Juelz Santana,oh boy cam'ron juelz santana,c,oh,562,0.3096085409252669,4.250239727867698,0.05107584757031973,0.20462633451957296,TRDXOVQ128F92D000E,100.0,Cam'ron,Oh Boy (feat. Juelz Santana)
2002,34,Just a Friend 2002,Mario,just a friend 2002 mario,m,just,598,0.19899665551839466,4.234609773974759,0.020933770315768215,0.06521739130434782,TRKKIZM128F42B31C7,88.37209302325581,Mario Vazquez,Just a Friend
2002,35,Soak Up the Sun,Sheryl Crow,soak up the sun sheryl crow,s,soak,354,0.2570621468926554,3.8688892466680986,0.03662740591783972,0.11864406779661017,TRBLNQK128F42149CC,100.0,Sheryl Crow,Soak Up the Sun
2002,36,Don't Let Me Get Me,Pink,don't let me get me pink,p,don't,109,0.5596330275229358,3.8818268545895243,0.026007911791936695,0.06422018348623854,TRVGFFQ128EF34ABEB,76.47058823529412,Pink Floyd,Don't Leave Me Now
2002,38,Oops (Oh My),Tweet featuring Missy Elliott,oops oh my tweet missy elliott,t,oops,367,0.24795640326975477,3.8435890793125487,0.04073829340183682,0.14713896457765668,TRRSBEB12903CBD5F9,100.0,Tweet,Oops (Oh My) (feat. Missy Elliott)
2002,39,A Moment Like This,Kelly Clarkson,a moment like this kelly clarkson,k,a,267,0.3295880149812734,3.9913585757976904,0.02700276339968294,0.06367041198501873,TRCQGGK12903CC3616,100.0,Kelly Clarkson,A Moment Like This
2002,45,Can't Get You Out of My Head,Kylie Minogue,can't get you out of my head kylie minogue,k,can't,389,0.12596401028277635,2.6154171081234474,0.21579952551199086,0.4524421593830334,TRAWHAB128F428F275,100.0,Kylie Minogue,Can't Get You Out of My Head (Soulwax KYLUSS remix)
2002,47,Cleanin' Out My Closet,Eminem,cleanin' out my closet eminem,e,cleanin',719,0.3282336578581363,4.796833138646325,0.01765897234027317,0.08484005563282336,TRPFLKR128E078ED6C,98.24561403508773,Eminem,Cleanin Out My Closet
2002,48,Halfcrazy,Musiq Soulchild,halfcrazy musiq soulchild,m,halfcrazy,396,0.27525252525252525,4.205988043826955,0.021349862258953103,0.06818181818181818,TROREWN128F145FAA2,100.0,Musiq,Halfcrazy
2002,49,"Lights, Camera, Action!",Mr. Cheeks,lights camera action mr cheeks,m,lights,851,0.2808460634547591,4.785899298591309,0.014577444659700881,0.04935370152761457,TRTOXHQ128F1462535,100.0,Mr. Cheeks,"Lights, Camera, Action"
2002,51,A Woman's Worth,Alicia Keys,a woman's worth alicia keys,a,a,455,0.25274725274725274,4.05059373408809,0.028986837338485682,0.08131868131868132,TRFQMKS128F42AC31C,100.0,Alicia Keys,A Woman's Worth (live)
2002,52,7 Days,Craig David,7 days craig david,c,7,501,0.3413173652694611,4.658176609568055,0.014378428771200116,0.043912175648702596,TRPGRLD128F92F57F0,100.0,Craig David,7 Days (Live In Stockholm)
2002,56,Can't Fight the Moonlight,LeAnn Rimes,can't fight the moonlight leann rimes,l,can't,430,0.1883720930232558,3.756400598695095,0.038658734451054715,0.12093023255813953,TRWXPSI128F426C8AE,100.0,LeAnn Rimes,Can't Fight the Moonlight
2002,59,Hella Good,No Doubt,hella good no doubt,n,hella,229,0.2794759825327511,3.6173822931719566,0.04036917678915348,0.09170305676855896,TRZNUNJ128E078EB51,100.0,No Doubt,Hella Good
2002,60,I Love You,Faith Evans,i love you faith evans,f,i,477,0.21593291404612158,3.865134916290908,0.04312856822646784,0.129979035639413,TRJZZGF128E07951E0,100.0,Faith Evans,I Love You
2002,63,Lose Yourself,Eminem,lose yourself eminem,e,lose,774,0.3385012919896641,4.92043559863529,0.012919896640826956,0.04263565891472868,TRUZFPI128F931CA46,100.0,Eminem,Lose Yourself
2002,66,Underneath Your Clothes,Shakira,underneath your clothes shakira,s,underneath,275,0.3927272727272727,4.225541996106832,0.021646280991735555,0.05818181818181818,TRVXRDY128F427A659,100.0,Shakira,Underneath Your Clothes
2002,67,Rainy Dayz,Mary J. Blige featuring Ja Rule,rainy dayz mary j blige ja rule,m,rainy,666,0.22672672672672672,4.458150119184514,0.01716130544959374,0.046546546546546545,TRFIALN12903CAF11E,100.0,Mary J. Blige,Rainy Dayz
2002,68,Differences,Ginuwine,differences ginuwine,g,differences,679,0.17820324005891017,4.095921370636303,0.027860862699846615,0.09131075110456553,TRSBCEX128F426EF9D,100.0,Ginuwine,Differences
2002,70,The Whole World,Outkast featuring Killer Mike,the whole world outkast killer mike,o,the,544,0.4485294117647059,4.958014463605488,0.013090668252595252,0.05514705882352941,TRDJTIZ128F428B510,100.0,OutKast,The Whole World (feat. Killer Mike)
2002,72,Caramel,City High featuring Eve,caramel city high eve,c,caramel,378,0.43386243386243384,4.62083161881715,0.019120405363791566,0.09259259259259259,TRWDBJM128F9320C0E,89.47368421052632,City High,Caramel (Trackmasters remix)
2002,73,Luv U Better,LL Cool J,luv u better ll cool j,l,luv,699,0.27467811158798283,4.597417346529666,0.019875112822118488,0.07868383404864092,TRKQZMV128F1460F53,100.0,LL Cool J,Luv U Better
2002,74,Gimme the Light,Sean Paul,gimme the light sean paul,s,gimme,697,0.266857962697274,4.574809306797576,0.0175027634317191,0.05595408895265423,TRXHXNR12903D05EEA,100.0,Sean Paul,Gimme the Light (Pass the Dro-Voisier remix)
2002,81,Baby,Ashanti,baby ashanti,a,baby,498,0.3092369477911647,4.068300476914086,0.05441041273527823,0.19879518072289157,TRCZAKQ128E0785F5D,100.0,Ashanti,Baby
2002,90,Uh Huh,B2K,uh huh b2k,b,uh,724,0.2513812154696133,4.447597064837013,0.022931229205457544,0.0856353591160221,TRQXVGC128F427FFB4,100.0,B2K,Uh Huh
2002,97,Long Time Gone,Dixie Chicks,long time gone dixie chicks,d,long,354,0.3785310734463277,4.314408157615141,0.02307765967633824,0.059322033898305086,TRVXEOK128F92FCBFC,100.0,Dixie Chicks,Long Time Gone
2002,99,Like I Love You,Justin Timberlake,like i love you justin timberlake,j,like,598,0.3110367892976589,4.683333849567587,0.015363362825919217,0.05518394648829431,TRWVOPE128F9333CBE,100.0,Justin Timberlake,Like I Love You
2003,11,Get Low,Lil Jon & The East Side Boyz featuring Ying Yang Twins,get low lil jon and the east side boyz ying yang twins,l,get,358,0.3659217877094972,4.3546229669131,0.020380137948253826,0.05307262569832402,TRSNRBP128E0789A5B,81.92771084337349,Lil Jon & The East Side Boyz,Get Crunk (feat. Bo Hagon)
2003,13,Shake Ya Tailfeather,"Nelly, P. Diddy and Murphy Lee",shake ya tailfeather nelly p diddy and murphy lee,n,shake,762,0.31627296587926507,4.90155071496394,0.012868470181384845,0.04461942257217848,TRCREAY128F93391B8,100.0,Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee)
2003,19,Drift Away,Uncle Kracker featuring Dobie Gray,drift away uncle kracker dobie gray,u,drift,306,0.39869281045751637,4.2522390969510635,0.025631167499679582,0.08496732026143791,TRVAUFK128E078AFC3,100.0,Uncle Kracker,Drift Away
2003,20,Magic Stick,Lil' Kim featuring 50 Cent,magic stick lil' kim 50 cent,l,magic,593,0.3102866779089376,4.513381449425834,0.022752801799521636,0.09612141652613827,TRSDNZC128F42418A8,100.0,Lil' Kim,Magic Stick (feat. 50 Cent)
2003,21,P.I.M.P.,50 Cent,p i m p 50 cent,5,p,712,0.2443820224719101,4.44242795689282,0.021272566595127006,0.08426966292134831,TREYRFV128E07928D6,100.0,50 Cent,P.I.M.P. (remix)
2003,22,"Bump, Bump, Bump",B2K and P. Diddy,bump bump bump b2k and p diddy,b,bump,753,0.250996015936255,4.361224226751895,0.029316994968333905,0.09296148738379814,TRCSAMM128F427E64E,76.19047619047619,B2K,Bump That
2003,24,Can't Let You Go,Fabolous featuring Lil' Mo and Mike Shorey,can't let you go fabolous lil' mo and mike shorey,f,can't,660,0.30606060606060603,4.557747949095694,0.02131772268135897,0.09090909090909091,TRIJQBQ128F1480DD7,100.0,Fabolous,Can't Let You Go
2003,26,Where Is the Love?,Black Eyed Peas,where is the love black eyed peas,b,where,495,0.40606060606060607,4.759148681564016,0.018059381695745242,0.09292929292929293,TRAYNKN128F148AFDE,82.92682926829268,Busted,Where Is the Love?
2003,28,Lose Yourself,Eminem,lose yourself eminem,e,lose,774,0.3385012919896641,4.92043559863529,0.012919896640826956,0.04263565891472868,TRUZFPI128F931CA46,100.0,Eminem,Lose Yourself
2003,29,Rock wit U (Awww Baby),Ashanti,rock wit u awww baby ashanti,a,rock,522,0.16091954022988506,3.6086491529071445,0.044633813361518504,0.11685823754789272,TRCGAVX12903CFBC61,100.0,Ashanti,Rock Wit U (Awww Baby)
2003,31,How You Gonna Act Like That,Tyrese,how you gonna act like that tyrese,t,how,695,0.22014388489208633,4.210584998027829,0.02879147042078579,0.10647482014388489,TRGOCXO128F428B090,100.0,Tyrese,How You Gonna Act Like That
2003,35,Landslide,Dixie Chicks,landslide dixie chicks,d,landslide,189,0.37037037037037035,3.9559750189475067,0.025391226449427484,0.07407407407407407,TRPWJVM128F4261D2A,100.0,Dixie Chicks,Landslide
2003,39,So Gone,Monica,so gone monica,m,so,543,0.35359116022099446,4.641887344412884,0.018589176154574,0.07918968692449356,TRBBTUM12903CE23E2,100.0,Monica,So Gone
2003,40,Air Force Ones,"Nelly featuring Murphy Lee, Ali, and Kyjuan",air force ones nelly murphy lee ali and kyjuan,n,air,844,0.29739336492890994,4.771439838075741,0.016941443363805903,0.07109004739336493,TRFINDL128C719646D,100.0,Nelly,"Air Force Ones (feat. Kyjuan, Ali & Murphy Lee)"
2003,41,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,never leave you uh oooh uh oooh lumidee,l,never,290,0.2793103448275862,3.9424144745484915,0.02806183115338886,0.07241379310344828,TREUHGB128F148D698,100.0,Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!"
2003,42,Beautiful,Snoop Dogg featuring Pharrell and Charlie Wilson,beautiful snoop dogg pharrell and charlie wilson,s,beautiful,741,0.203778677462888,4.104287423372303,0.03071495826663103,0.08906882591093117,TROADDK128E0799127,93.06930693069307,Snoop Dogg,Beautiful (feat. Pharell & Uncle Charlie Wilson)
2003,45,Calling All Angels,Train,calling all angels train,t,calling,354,0.2796610169491525,3.910611088893391,0.03289284688307959,0.07062146892655367,TRMZNMK128F4272652,100.0,Train,Calling All Angels
2003,48,Your Body Is a Wonderland,John Mayer,your body is a wonderland john mayer,j,your,286,0.36713286713286714,4.248566800265705,0.02144359137366128,0.05944055944055944,TROYHEF12903D03219,100.0,John Mayer,Your Body Is a Wonderland (live)
